Well,Run,Voltage,Cal 1,Cal2,Cal3
A8,41,0.254652,3.36E-07,4.26E-07,4.58E-07
A9,1,0.390036,3.28E-06,6.78E-06,3.03E-06
A9,2,0.394871,3.31E-06,3.19E-06,2.90E-06
A9,3,0.394871,3.29E-06,3.28E-06,2.89E-06
A9,4,0.399706,3.28E-06,3.35E-06,2.86E-06
A9,5,0.399706,3.27E-06,3.36E-06,2.85E-06
A9,6,0.399706,3.26E-06,3.36E-06,2.84E-06
A9,7,0.404542,3.25E-06,3.35E-06,2.82E-06
A9,8,0.404542,3.25E-06,3.34E-06,2.82E-06
A9,9,0.404542,3.24E-06,3.34E-06,2.81E-06
A9,10,0.404542,3.24E-06,3.33E-06,2.80E-06
A9,11,0.404542,1.82E-06,1.86E-06,1.60E-06
A9,12,0.409377,1.81E-06,1.85E-06,1.58E-06
A9,13,0.409377,1.80E-06,1.85E-06,1.57E-06
A9,14,0.414212,1.80E-06,1.84E-06,1.57E-06
A9,15,0.414212,1.79E-06,1.84E-06,1.57E-06
A9,16,0.414212,1.79E-06,1.83E-06,1.57E-06
A9,17,0.414212,1.78E-06,1.83E-06,1.56E-06
A9,18,0.414212,1.79E-06,1.82E-06,1.56E-06
A9,19,0.414212,1.78E-06,1.82E-06,1.56E-06
A9,20,0.414212,1.78E-06,1.82E-06,1.56E-06
A9,21,0.419047,1.07E-06,1.09E-06,9.93E-07
A9,22,0.419047,1.06E-06,1.09E-06,9.76E-07
A9,23,0.419047,1.05E-06,1.08E-06,9.72E-07
A9,24,0.419047,1.05E-06,1.08E-06,9.69E-07
A9,25,0.419047,1.05E-06,1.07E-06,9.68E-07
A9,26,0.419047,1.05E-06,1.07E-06,9.66E-07
A9,27,0.423882,1.05E-06,1.07E-06,9.67E-07
A9,28,0.419047,1.04E-06,1.07E-06,9.64E-07
A9,29,0.419047,1.04E-06,1.06E-06,9.63E-07
A9,30,0.423882,1.04E-06,1.06E-06,9.63E-07
A9,31,0.428717,7.04E-07,7.32E-07,7.02E-07
A9,32,0.423882,6.90E-07,7.17E-07,6.87E-07
A9,33,0.433553,6.86E-07,7.14E-07,6.83E-07
A9,34,0.433553,6.84E-07,7.11E-07,6.81E-07
A9,35,0.428717,6.83E-07,7.08E-07,6.80E-07
A9,36,0.428717,6.83E-07,7.06E-07,6.80E-07
A9,37,0.428717,6.83E-07,7.06E-07,6.80E-07
A9,38,0.428717,6.81E-07,7.04E-07,6.79E-07
A9,39,0.428717,6.81E-07,7.08E-07,6.80E-07
A9,40,0.428717,6.82E-07,7.02E-07,6.80E-07
A9,41,0.264322,3.36E-07,4.58E-07,3.36E-07
B1,1,0.375531,3.24E-06,3.12E-06,3.25E-06
B1,2,0.385201,3.18E-06,3.25E-06,3.01E-06
B1,3,0.385201,3.16E-06,3.29E-06,3.00E-06
B1,4,0.390036,3.15E-06,3.29E-06,2.98E-06
B1,5,0.390036,3.14E-06,3.29E-06,2.97E-06
B1,6,0.390036,3.13E-06,3.28E-06,2.96E-06
B1,7,0.394871,3.13E-06,3.28E-06,2.95E-06
B1,8,0.394871,3.12E-06,3.27E-06,2.94E-06
B1,9,0.399706,3.12E-06,3.27E-06,2.93E-06
B1,10,0.399706,3.12E-06,3.27E-06,2.92E-06
B1,11,0.404542,1.78E-06,1.79E-06,1.74E-06
B1,12,0.399706,1.77E-06,1.78E-06,1.72E-06
B1,13,0.404542,1.76E-06,1.77E-06,1.71E-06
B1,14,0.404542,1.76E-06,1.77E-06,1.71E-06
B1,15,0.404542,1.76E-06,1.77E-06,1.70E-06
B1,16,0.404542,1.76E-06,1.77E-06,1.70E-06
B1,17,0.409377,1.76E-06,1.76E-06,1.70E-06
B1,18,0.409377,1.75E-06,1.76E-06,1.70E-06
B1,19,0.409377,1.75E-06,1.76E-06,1.69E-06
B1,20,0.409377,1.75E-06,1.76E-06,1.69E-06
B1,21,0.414212,1.07E-06,1.03E-06,1.12E-06
B1,22,0.414212,1.06E-06,1.02E-06,1.10E-06
B1,23,0.409377,1.05E-06,1.01E-06,1.10E-06
B1,24,0.419047,1.05E-06,1.01E-06,1.10E-06
B1,25,0.419047,1.05E-06,1.01E-06,1.09E-06
B1,26,0.414212,1.05E-06,1.01E-06,1.09E-06
B1,27,0.419047,1.05E-06,1.01E-06,1.09E-06
B1,28,0.414212,1.05E-06,1.01E-06,1.09E-06
B1,29,0.414212,1.05E-06,1.00E-06,1.09E-06
B1,30,0.419047,1.05E-06,1.00E-06,1.09E-06
B1,31,0.423882,7.17E-07,6.52E-07,7.88E-07
B1,32,0.423882,7.05E-07,6.38E-07,7.74E-07
B1,33,0.423882,7.00E-07,6.38E-07,7.70E-07
B1,34,0.419047,7.00E-07,6.34E-07,7.69E-07
B1,35,0.423882,6.99E-07,6.31E-07,7.68E-07
B1,36,0.428717,6.98E-07,6.31E-07,7.66E-07
B1,37,0.423882,6.99E-07,6.30E-07,7.65E-07
B1,38,0.423882,6.98E-07,6.29E-07,7.64E-07
B1,39,0.419047,6.97E-07,6.27E-07,7.64E-07
B1,40,0.423882,6.97E-07,6.28E-07,7.64E-07
B1,41,0.278827,3.22E-07,3.54E-07,3.97E-07
B10,1,0.380366,3.35E-06,3.25E-06,3.11E-06
B10,2,0.385201,3.32E-06,3.38E-06,3.03E-06
B10,3,0.390036,3.30E-06,3.40E-06,3.00E-06
B10,4,0.390036,3.28E-06,3.40E-06,2.98E-06
B10,5,0.394871,3.27E-06,3.40E-06,2.96E-06
B10,6,0.394871,3.26E-06,3.39E-06,2.95E-06
B10,7,0.399706,3.26E-06,3.39E-06,2.93E-06
B10,8,0.399706,3.25E-06,3.38E-06,2.92E-06
B10,9,0.399706,3.24E-06,3.38E-06,2.92E-06
B10,10,0.399706,3.24E-06,3.37E-06,2.90E-06
B10,11,0.404542,1.80E-06,1.86E-06,1.68E-06
B10,12,0.404542,1.78E-06,1.85E-06,1.65E-06
B10,13,0.404542,1.78E-06,1.85E-06,1.65E-06
B10,14,0.404542,1.77E-06,1.84E-06,1.64E-06
B10,15,0.409377,1.77E-06,1.84E-06,1.64E-06
B10,16,0.404542,1.76E-06,1.84E-06,1.63E-06
B10,17,0.409377,1.76E-06,1.84E-06,1.63E-06
B10,18,0.409377,1.76E-06,1.83E-06,1.63E-06
B10,19,0.409377,1.76E-06,1.83E-06,1.63E-06
B10,20,0.409377,1.76E-06,1.83E-06,1.62E-06
B10,21,0.414212,1.06E-06,1.10E-06,9.98E-07
B10,22,0.414212,1.04E-06,1.09E-06,9.79E-07
B10,23,0.419047,1.03E-06,1.08E-06,9.74E-07
B10,24,0.414212,1.03E-06,1.08E-06,9.73E-07
B10,25,0.414212,1.03E-06,1.08E-06,9.72E-07
B10,26,0.414212,1.03E-06,1.08E-06,9.71E-07
B10,27,0.419047,1.03E-06,1.08E-06,9.70E-07
B10,28,0.414212,1.03E-06,1.08E-06,9.73E-07
B10,29,0.419047,1.03E-06,1.07E-06,9.67E-07
B10,30,0.419047,1.02E-06,1.07E-06,9.67E-07
B10,31,0.419047,7.09E-07,7.25E-07,6.81E-07
B10,32,0.423882,6.98E-07,7.13E-07,6.62E-07
B10,33,0.423882,6.94E-07,7.10E-07,6.59E-07
B10,34,0.423882,6.92E-07,7.08E-07,6.57E-07
B10,35,0.423882,6.92E-07,7.07E-07,6.56E-07
B10,36,0.419047,6.90E-07,7.05E-07,6.56E-07
B10,37,0.423882,6.90E-07,7.04E-07,6.58E-07
B10,38,0.419047,6.89E-07,7.04E-07,6.55E-07
B10,39,0.428717,6.88E-07,7.03E-07,6.59E-07
B10,40,0.423882,6.90E-07,7.03E-07,6.55E-07
B10,41,0.283663,3.22E-07,3.63E-07,4.58E-07
B11,1,0.390036,3.30E-06,3.31E-06,3.03E-06
B11,2,0.390036,3.25E-06,3.34E-06,2.93E-06
B11,3,0.394871,3.23E-06,3.32E-06,2.91E-06
B11,4,0.399706,3.22E-06,3.31E-06,2.89E-06
B11,5,0.399706,3.21E-06,3.30E-06,2.88E-06
B11,6,0.404542,3.21E-06,3.30E-06,2.87E-06
B11,7,0.404542,3.20E-06,3.29E-06,2.86E-06
B11,8,0.404542,3.20E-06,3.29E-06,2.85E-06
B11,9,0.404542,3.19E-06,3.29E-06,2.84E-06
B11,10,0.404542,3.18E-06,3.28E-06,2.84E-06
B11,11,0.409377,1.77E-06,1.87E-06,1.63E-06
B11,12,0.409377,1.76E-06,1.86E-06,1.61E-06
B11,13,0.409377,1.75E-06,1.85E-06,1.60E-06
B11,14,0.409377,1.75E-06,1.84E-06,1.60E-06
B11,15,0.409377,1.74E-06,1.84E-06,1.59E-06
B11,16,0.414212,1.74E-06,1.84E-06,1.59E-06
B11,17,0.414212,1.74E-06,1.83E-06,1.59E-06
B11,18,0.414212,1.74E-06,1.83E-06,1.59E-06
B11,19,0.409377,1.74E-06,1.83E-06,1.58E-06
B11,20,0.414212,1.73E-06,1.83E-06,1.58E-06
B11,21,0.414212,1.05E-06,1.14E-06,9.79E-07
B11,22,0.419047,1.04E-06,1.13E-06,9.58E-07
B11,23,0.414212,1.04E-06,1.13E-06,9.54E-07
B11,24,0.419047,1.04E-06,1.12E-06,9.52E-07
B11,25,0.419047,1.04E-06,1.12E-06,9.50E-07
B11,26,0.419047,1.04E-06,1.12E-06,9.48E-07
B11,27,0.419047,1.03E-06,1.11E-06,9.49E-07
B11,28,0.419047,1.03E-06,1.11E-06,9.48E-07
B11,29,0.419047,1.03E-06,1.11E-06,9.46E-07
B11,30,0.419047,1.03E-06,1.11E-06,9.45E-07
B11,31,0.423882,7.06E-07,7.84E-07,6.67E-07
B11,32,0.428717,6.94E-07,7.69E-07,6.49E-07
B11,33,0.423882,6.93E-07,7.66E-07,6.47E-07
B11,34,0.428717,6.91E-07,7.63E-07,6.45E-07
B11,35,0.428717,6.90E-07,7.62E-07,6.45E-07
B11,36,0.423882,6.90E-07,7.58E-07,6.45E-07
B11,37,0.423882,6.88E-07,7.57E-07,6.44E-07
B11,38,0.433553,6.88E-07,7.55E-07,6.43E-07
B11,39,0.428717,6.87E-07,7.54E-07,6.42E-07
B11,40,0.428717,6.88E-07,7.53E-07,6.43E-07
B11,41,0.370695,3.37E-07,4.47E-07,3.64E-07
B12,1,0.385201,3.42E-06,3.36E-06,4.31E-06
B12,2,0.390036,3.39E-06,3.31E-06,3.12E-06
B12,3,0.390036,3.37E-06,3.39E-06,3.10E-06
B12,4,0.394871,3.35E-06,3.42E-06,3.08E-06
B12,5,0.394871,3.34E-06,3.42E-06,3.06E-06
B12,6,0.394871,3.33E-06,3.41E-06,3.04E-06
B12,7,0.399706,3.32E-06,3.41E-06,3.03E-06
B12,8,0.399706,3.31E-06,3.40E-06,3.02E-06
B12,9,0.399706,3.31E-06,3.39E-06,3.01E-06
B12,10,0.399706,3.30E-06,3.39E-06,3.00E-06
B12,11,0.404542,1.84E-06,1.91E-06,1.73E-06
B12,12,0.404542,1.83E-06,1.90E-06,1.71E-06
B12,13,0.404542,1.82E-06,1.89E-06,1.70E-06
B12,14,0.409377,1.82E-06,1.89E-06,1.69E-06
B12,15,0.404542,1.81E-06,1.88E-06,1.69E-06
B12,16,0.409377,1.81E-06,1.88E-06,1.69E-06
B12,17,0.404542,1.81E-06,1.87E-06,1.68E-06
B12,18,0.409377,1.81E-06,1.87E-06,1.68E-06
B12,19,0.409377,1.80E-06,1.87E-06,1.68E-06
B12,20,0.409377,1.80E-06,1.86E-06,1.67E-06
B12,21,0.409377,1.10E-06,1.15E-06,1.06E-06
B12,22,0.414212,1.09E-06,1.14E-06,1.04E-06
B12,23,0.414212,1.09E-06,1.14E-06,1.03E-06
B12,24,0.409377,1.08E-06,1.13E-06,1.03E-06
B12,25,0.409377,1.08E-06,1.13E-06,1.03E-06
B12,26,0.414212,1.08E-06,1.13E-06,1.03E-06
B12,27,0.414212,1.08E-06,1.12E-06,1.03E-06
B12,28,0.414212,1.08E-06,1.12E-06,1.02E-06
B12,29,0.414212,1.07E-06,1.12E-06,1.02E-06
B12,30,0.414212,1.07E-06,1.12E-06,1.02E-06
B12,31,0.419047,7.32E-07,7.75E-07,7.29E-07
B12,32,0.419047,7.18E-07,7.63E-07,7.11E-07
B12,33,0.419047,7.14E-07,7.58E-07,7.08E-07
B12,34,0.419047,7.14E-07,7.56E-07,7.05E-07
B12,35,0.419047,7.12E-07,7.54E-07,7.05E-07
B12,36,0.419047,7.11E-07,7.50E-07,7.04E-07
B12,37,0.423882,7.11E-07,7.49E-07,7.04E-07
B12,38,0.419047,7.09E-07,7.47E-07,7.05E-07
B12,39,0.423882,7.10E-07,7.46E-07,7.03E-07
B12,40,0.419047,7.08E-07,7.45E-07,7.02E-07
B12,41,0.423882,3.86E-07,4.21E-07,3.78E-07
B2,1,0.361025,3.31E-06,4.09E-06,3.64E-06
B2,2,0.36586,3.29E-06,3.25E-06,3.20E-06
B2,3,0.375531,3.27E-06,3.31E-06,3.20E-06
B2,4,0.375531,3.26E-06,3.31E-06,3.19E-06
B2,5,0.380366,3.25E-06,3.31E-06,3.17E-06
B2,6,0.380366,3.24E-06,3.30E-06,3.16E-06
B2,7,0.380366,3.23E-06,3.29E-06,3.15E-06
B2,8,0.380366,3.22E-06,3.29E-06,3.13E-06
B2,9,0.385201,3.22E-06,3.28E-06,3.12E-06
B2,10,0.385201,3.21E-06,3.28E-06,3.11E-06
B2,11,0.390036,1.85E-06,1.82E-06,1.79E-06
B2,12,0.390036,1.84E-06,1.81E-06,1.77E-06
B2,13,0.390036,1.83E-06,1.81E-06,1.76E-06
B2,14,0.390036,1.83E-06,1.80E-06,1.76E-06
B2,15,0.394871,1.83E-06,1.80E-06,1.75E-06
B2,16,0.394871,1.82E-06,1.80E-06,1.75E-06
B2,17,0.394871,1.82E-06,1.79E-06,1.75E-06
B2,18,0.394871,1.81E-06,1.79E-06,1.74E-06
B2,19,0.394871,1.81E-06,1.79E-06,1.74E-06
B2,20,0.399706,1.81E-06,1.78E-06,1.74E-06
B2,21,0.404542,1.11E-06,1.05E-06,1.12E-06
B2,22,0.399706,1.10E-06,1.04E-06,1.11E-06
B2,23,0.404542,1.10E-06,1.04E-06,1.10E-06
B2,24,0.399706,1.09E-06,1.04E-06,1.10E-06
B2,25,0.404542,1.09E-06,1.03E-06,1.10E-06
B2,26,0.399706,1.09E-06,1.03E-06,1.09E-06
B2,27,0.404542,1.09E-06,1.03E-06,1.09E-06
B2,28,0.404542,1.09E-06,1.03E-06,1.09E-06
B2,29,0.404542,1.08E-06,1.03E-06,1.09E-06
B2,30,0.404542,1.09E-06,1.03E-06,1.09E-06
B2,31,0.409377,7.40E-07,6.82E-07,7.88E-07
B2,32,0.409377,7.25E-07,6.71E-07,7.71E-07
B2,33,0.409377,7.19E-07,6.68E-07,7.69E-07
B2,34,0.409377,7.21E-07,6.66E-07,7.66E-07
B2,35,0.409377,7.21E-07,6.65E-07,7.66E-07
B2,36,0.409377,7.18E-07,6.62E-07,7.65E-07
B2,37,0.409377,7.19E-07,6.60E-07,7.62E-07
B2,38,0.414212,7.19E-07,6.59E-07,7.62E-07
B2,39,0.409377,7.18E-07,6.59E-07,7.62E-07
B2,40,0.419047,7.17E-07,6.58E-07,7.61E-07
B2,41,0.385201,3.98E-07,3.50E-07,4.56E-07
B3,1,0.36586,3.31E-06,3.58E-06,3.21E-06
B3,2,0.375531,3.28E-06,3.33E-06,3.17E-06
B3,3,0.380366,3.26E-06,3.36E-06,3.16E-06
B3,4,0.380366,3.24E-06,3.37E-06,3.14E-06
B3,5,0.385201,3.23E-06,3.37E-06,3.12E-06
B3,6,0.385201,3.23E-06,3.36E-06,3.10E-06
B3,7,0.385201,3.22E-06,3.35E-06,3.09E-06
B3,8,0.390036,3.21E-06,3.35E-06,3.08E-06
B3,9,0.390036,3.20E-06,3.35E-06,3.06E-06
B3,10,0.390036,3.20E-06,3.34E-06,3.05E-06
B3,11,0.394871,1.83E-06,1.89E-06,1.73E-06
B3,12,0.399706,1.82E-06,1.88E-06,1.71E-06
B3,13,0.399706,1.81E-06,1.88E-06,1.71E-06
B3,14,0.399706,1.81E-06,1.88E-06,1.70E-06
B3,15,0.399706,1.80E-06,1.87E-06,1.70E-06
B3,16,0.399706,1.80E-06,1.87E-06,1.69E-06
B3,17,0.404542,1.80E-06,1.86E-06,1.69E-06
B3,18,0.404542,1.80E-06,1.86E-06,1.69E-06
B3,19,0.399706,1.79E-06,1.86E-06,1.68E-06
B3,20,0.404542,1.80E-06,1.85E-06,1.68E-06
B3,21,0.404542,1.11E-06,1.11E-06,1.03E-06
B3,22,0.409377,1.09E-06,1.10E-06,1.02E-06
B3,23,0.409377,1.08E-06,1.10E-06,1.01E-06
B3,24,0.409377,1.08E-06,1.10E-06,1.01E-06
B3,25,0.409377,1.08E-06,1.09E-06,1.01E-06
B3,26,0.409377,1.08E-06,1.09E-06,1.00E-06
B3,27,0.409377,1.07E-06,1.09E-06,1.01E-06
B3,28,0.409377,1.07E-06,1.09E-06,1.00E-06
B3,29,0.414212,1.07E-06,1.09E-06,9.98E-07
B3,30,0.409377,1.07E-06,1.08E-06,9.99E-07
B3,31,0.419047,7.35E-07,7.17E-07,6.88E-07
B3,32,0.419047,7.21E-07,7.04E-07,6.71E-07
B3,33,0.419047,7.17E-07,7.02E-07,6.68E-07
B3,34,0.419047,7.16E-07,7.01E-07,6.66E-07
B3,35,0.419047,7.15E-07,6.98E-07,6.66E-07
B3,36,0.419047,7.13E-07,6.95E-07,6.63E-07
B3,37,0.419047,7.13E-07,6.94E-07,6.63E-07
B3,38,0.419047,7.13E-07,6.99E-07,6.62E-07
B3,39,0.419047,7.11E-07,6.92E-07,6.62E-07
B3,40,0.419047,7.11E-07,6.96E-07,6.60E-07
B3,41,0.390036,3.92E-07,3.63E-07,3.71E-07
B4,1,0.375531,3.31E-06,3.75E-06,3.64E-06
B4,2,0.385201,3.28E-06,3.34E-06,3.20E-06
B4,3,0.390036,3.26E-06,3.38E-06,3.21E-06
B4,4,0.394871,3.25E-06,3.39E-06,3.20E-06
B4,5,0.394871,3.24E-06,3.39E-06,3.18E-06
B4,6,0.399706,3.23E-06,3.38E-06,3.16E-06
B4,7,0.399706,3.23E-06,3.38E-06,3.15E-06
B4,8,0.399706,3.22E-06,3.37E-06,3.14E-06
B4,9,0.404542,3.21E-06,3.36E-06,3.13E-06
B4,10,0.404542,3.21E-06,3.36E-06,3.12E-06
B4,11,0.404542,1.82E-06,1.88E-06,1.79E-06
B4,12,0.409377,1.81E-06,1.87E-06,1.78E-06
B4,13,0.409377,1.80E-06,1.86E-06,1.77E-06
B4,14,0.409377,1.80E-06,1.86E-06,1.76E-06
B4,15,0.409377,1.80E-06,1.85E-06,1.75E-06
B4,16,0.414212,1.79E-06,1.85E-06,1.75E-06
B4,17,0.414212,1.79E-06,1.85E-06,1.75E-06
B4,18,0.414212,1.79E-06,1.85E-06,1.74E-06
B4,19,0.414212,1.79E-06,1.85E-06,1.74E-06
B4,20,0.414212,1.79E-06,1.84E-06,1.74E-06
B4,21,0.419047,1.08E-06,1.10E-06,1.12E-06
B4,22,0.419047,1.07E-06,1.09E-06,1.10E-06
B4,23,0.419047,1.06E-06,1.09E-06,1.09E-06
B4,24,0.419047,1.06E-06,1.08E-06,1.09E-06
B4,25,0.419047,1.06E-06,1.08E-06,1.08E-06
B4,26,0.419047,1.06E-06,1.08E-06,1.08E-06
B4,27,0.419047,1.06E-06,1.08E-06,1.08E-06
B4,28,0.419047,1.06E-06,1.07E-06,1.08E-06
B4,29,0.423882,1.05E-06,1.07E-06,1.07E-06
B4,30,0.423882,1.05E-06,1.07E-06,1.07E-06
B4,31,0.423882,7.19E-07,7.14E-07,7.72E-07
B4,32,0.428717,7.03E-07,7.03E-07,7.52E-07
B4,33,0.428717,7.01E-07,6.98E-07,7.47E-07
B4,34,0.428717,7.00E-07,6.97E-07,7.43E-07
B4,35,0.423882,6.99E-07,6.97E-07,7.44E-07
B4,36,0.423882,6.97E-07,6.94E-07,7.42E-07
B4,37,0.428717,6.98E-07,6.92E-07,7.39E-07
B4,38,0.433553,6.96E-07,6.92E-07,7.39E-07
B4,39,0.428717,6.96E-07,6.90E-07,7.38E-07
B4,40,0.428717,6.96E-07,6.89E-07,7.37E-07
B4,41,0.385201,3.81E-07,3.79E-07,4.58E-07
B5,1,0.370695,3.37E-06,3.14E-06,3.64E-06
B5,2,0.380366,3.34E-06,3.31E-06,3.27E-06
B5,3,0.385201,3.32E-06,3.35E-06,3.27E-06
B5,4,0.385201,3.31E-06,3.36E-06,3.25E-06
B5,5,0.390036,3.29E-06,3.35E-06,3.23E-06
B5,6,0.390036,3.29E-06,3.35E-06,3.21E-06
B5,7,0.394871,3.28E-06,3.34E-06,3.20E-06
B5,8,0.394871,3.27E-06,3.34E-06,3.18E-06
B5,9,0.394871,3.27E-06,3.33E-06,3.17E-06
B5,10,0.399706,3.26E-06,3.33E-06,3.16E-06
B5,11,0.399706,1.84E-06,1.86E-06,1.81E-06
B5,12,0.404542,1.83E-06,1.85E-06,1.80E-06
B5,13,0.404542,1.83E-06,1.84E-06,1.79E-06
B5,14,0.404542,1.82E-06,1.84E-06,1.78E-06
B5,15,0.404542,1.82E-06,1.83E-06,1.78E-06
B5,16,0.404542,1.82E-06,1.83E-06,1.77E-06
B5,17,0.404542,1.81E-06,1.83E-06,1.77E-06
B5,18,0.404542,1.81E-06,1.83E-06,1.76E-06
B5,19,0.409377,1.81E-06,1.83E-06,1.76E-06
B5,20,0.409377,1.81E-06,1.82E-06,1.75E-06
B5,21,0.409377,1.10E-06,1.09E-06,1.11E-06
B5,22,0.409377,1.08E-06,1.08E-06,1.09E-06
B5,23,0.414212,1.08E-06,1.07E-06,1.08E-06
B5,24,0.414212,1.08E-06,1.07E-06,1.08E-06
B5,25,0.414212,1.07E-06,1.07E-06,1.08E-06
B5,26,0.414212,1.07E-06,1.06E-06,1.07E-06
B5,27,0.419047,1.07E-06,1.07E-06,1.07E-06
B5,28,0.414212,1.07E-06,1.06E-06,1.07E-06
B5,29,0.414212,1.07E-06,1.06E-06,1.07E-06
B5,30,0.419047,1.07E-06,1.06E-06,1.06E-06
B5,31,0.419047,7.28E-07,7.07E-07,7.57E-07
B5,32,0.419047,7.14E-07,6.95E-07,7.40E-07
B5,33,0.423882,7.11E-07,6.92E-07,7.35E-07
B5,34,0.423882,7.11E-07,6.90E-07,7.32E-07
B5,35,0.423882,7.11E-07,6.88E-07,7.30E-07
B5,36,0.423882,7.09E-07,6.85E-07,7.29E-07
B5,37,0.423882,7.08E-07,6.86E-07,7.27E-07
B5,38,0.423882,7.07E-07,6.85E-07,7.27E-07
B5,39,0.423882,7.08E-07,6.85E-07,7.25E-07
B5,40,0.423882,7.06E-07,6.82E-07,7.26E-07
B5,41,0.283663,3.22E-07,3.90E-07,3.99E-07
B6,1,0.370695,3.29E-06,3.27E-06,3.86E-06
B6,2,0.380366,3.31E-06,3.36E-06,3.18E-06
B6,3,0.380366,3.29E-06,3.37E-06,3.18E-06
B6,4,0.385201,3.28E-06,3.37E-06,3.16E-06
B6,5,0.390036,3.26E-06,3.36E-06,3.14E-06
B6,6,0.390036,3.25E-06,3.36E-06,3.13E-06
B6,7,0.390036,3.25E-06,3.35E-06,3.11E-06
B6,8,0.390036,3.24E-06,3.34E-06,3.10E-06
B6,9,0.394871,3.23E-06,3.33E-06,3.09E-06
B6,10,0.394871,3.22E-06,3.33E-06,3.07E-06
B6,11,0.399706,1.83E-06,1.86E-06,1.78E-06
B6,12,0.399706,1.81E-06,1.85E-06,1.76E-06
B6,13,0.404542,1.81E-06,1.85E-06,1.75E-06
B6,14,0.404542,1.81E-06,1.84E-06,1.75E-06
B6,15,0.404542,1.80E-06,1.84E-06,1.74E-06
B6,16,0.404542,1.80E-06,1.83E-06,1.74E-06
B6,17,0.404542,1.79E-06,1.83E-06,1.73E-06
B6,18,0.404542,1.80E-06,1.83E-06,1.73E-06
B6,19,0.409377,1.79E-06,1.83E-06,1.72E-06
B6,20,0.409377,1.79E-06,1.82E-06,1.72E-06
B6,21,0.414212,1.08E-06,1.09E-06,1.10E-06
B6,22,0.409377,1.07E-06,1.08E-06,1.07E-06
B6,23,0.414212,1.06E-06,1.07E-06,1.07E-06
B6,24,0.414212,1.06E-06,1.07E-06,1.07E-06
B6,25,0.414212,1.06E-06,1.07E-06,1.06E-06
B6,26,0.414212,1.06E-06,1.07E-06,1.06E-06
B6,27,0.414212,1.05E-06,1.07E-06,1.06E-06
B6,28,0.414212,1.05E-06,1.06E-06,1.06E-06
B6,29,0.414212,1.05E-06,1.06E-06,1.06E-06
B6,30,0.414212,1.05E-06,1.06E-06,1.05E-06
B6,31,0.423882,7.25E-07,7.07E-07,7.58E-07
B6,32,0.419047,7.12E-07,6.94E-07,7.38E-07
B6,33,0.419047,7.09E-07,6.89E-07,7.32E-07
B6,34,0.423882,7.06E-07,6.87E-07,7.30E-07
B6,35,0.419047,7.05E-07,6.85E-07,7.28E-07
B6,36,0.423882,7.05E-07,6.83E-07,7.28E-07
B6,37,0.423882,7.03E-07,6.83E-07,7.26E-07
B6,38,0.419047,7.04E-07,6.80E-07,7.26E-07
B6,39,0.419047,7.04E-07,6.81E-07,7.23E-07
B6,40,0.423882,7.03E-07,6.81E-07,7.23E-07
B6,41,0.380366,3.64E-07,3.74E-07,4.79E-07
B7,1,0.380366,3.27E-06,3.19E-06,3.04E-06
B7,2,0.390036,3.27E-06,3.32E-06,2.88E-06
B7,3,0.394871,3.24E-06,3.34E-06,2.87E-06
B7,4,0.394871,3.23E-06,3.33E-06,2.85E-06
B7,5,0.399706,3.22E-06,3.33E-06,2.83E-06
B7,6,0.399706,3.21E-06,3.32E-06,2.82E-06
B7,7,0.399706,3.21E-06,3.31E-06,2.80E-06
B7,8,0.399706,3.20E-06,3.30E-06,2.79E-06
B7,9,0.399706,3.19E-06,3.30E-06,2.78E-06
B7,10,0.404542,3.19E-06,3.29E-06,2.77E-06
B7,11,0.404542,1.78E-06,1.82E-06,1.60E-06
B7,12,0.409377,1.77E-06,1.81E-06,1.58E-06
B7,13,0.409377,1.76E-06,1.81E-06,1.58E-06
B7,14,0.409377,1.76E-06,1.81E-06,1.57E-06
B7,15,0.409377,1.76E-06,1.80E-06,1.57E-06
B7,16,0.409377,1.76E-06,1.80E-06,1.56E-06
B7,17,0.409377,1.75E-06,1.80E-06,1.56E-06
B7,18,0.409377,1.75E-06,1.79E-06,1.56E-06
B7,19,0.409377,1.75E-06,1.79E-06,1.56E-06
B7,20,0.414212,1.74E-06,1.79E-06,1.55E-06
B7,21,0.419047,1.07E-06,1.08E-06,1.00E-06
B7,22,0.414212,1.05E-06,1.07E-06,9.87E-07
B7,23,0.419047,1.05E-06,1.06E-06,9.80E-07
B7,24,0.419047,1.05E-06,1.06E-06,9.78E-07
B7,25,0.414212,1.05E-06,1.06E-06,9.79E-07
B7,26,0.419047,1.05E-06,1.06E-06,9.76E-07
B7,27,0.419047,1.04E-06,1.06E-06,9.75E-07
B7,28,0.419047,1.04E-06,1.05E-06,9.73E-07
B7,29,0.419047,1.04E-06,1.05E-06,9.71E-07
B7,30,0.419047,1.04E-06,1.05E-06,9.70E-07
B7,31,0.423882,7.22E-07,7.13E-07,7.16E-07
B7,32,0.423882,7.09E-07,7.00E-07,6.98E-07
B7,33,0.423882,7.05E-07,6.98E-07,6.95E-07
B7,34,0.419047,7.03E-07,6.95E-07,6.93E-07
B7,35,0.423882,7.03E-07,6.95E-07,6.93E-07
B7,36,0.423882,7.02E-07,6.93E-07,6.92E-07
B7,37,0.423882,7.03E-07,6.91E-07,6.91E-07
B7,38,0.423882,7.01E-07,6.90E-07,6.92E-07
B7,39,0.423882,7.00E-07,6.91E-07,6.91E-07
